Area,Year,Geo Type Name,Annual vehicle miles traveled,Annual vehicle miles traveled (cars),Annual vehicle miles traveled (trucks),Asthma emergency department visits due to PM2.5,Asthma emergency departments visits due to Ozone,Asthma hospitalizations due to Ozone,Boiler Emissions- Total NOx Emissions,Boiler Emissions- Total PM2.5 Emissions,Boiler Emissions- Total SO2 Emissions,Cardiac and respiratory deaths due to Ozone,Cardiovascular hospitalizations due to PM2.5 (age 40+),Deaths due to PM2.5,Fine particles (PM 2.5),Nitrogen dioxide (NO2),Outdoor Air Toxics - Benzene,Outdoor Air Toxics - Formaldehyde,Ozone (O3),Respiratory hospitalizations due to PM2.5 (age 20+)
Fordham - Bronx Pk,2022,UHF34,,,,,,,,,,,,,6.866666666666667,15.966666666666669,,,31.7,
Fordham - Bronx Pk,2022,UHF42,,,,,,,,,,,,,6.866666666666667,15.966666666666669,,,31.7,
Fordham and University Heights,2005,CD,105.5,97.6,6.9,,,,,,,,,,,,,,,
Fordham and University Heights,2009,CD,,,,,,,,,,,,,13.133333333333333,30.200000000000003,,,22.2,
Fordham and University Heights,2010,CD,95.0,82.9,10.0,,,,,,,,,,12.333333333333334,26.2,,,28.45,
Fordham and University Heights,2011,CD,,,,,,,,,,,,,13.033333333333333,26.96666666666667,1.8,2.3,30.7,
Fordham and University Heights,2012,CD,,,,,,,,,,,,,11.033333333333333,24.100000000000005,,,32.9,
Fordham and University Heights,2013,CD,,,,,,,,,,,,,11.233333333333334,24.2,,,29.7,
Fordham and University Heights,2014,CD,,,,,,,,,,,,,11.0,23.3,,,29.7,
Fordham and University Heights,2015,CD,,,,,,,,,,,,,10.433333333333334,22.566666666666666,,,29.2,
Fordham and University Heights,2016,CD,,,,,,,,,,,,,8.766666666666667,21.233333333333334,,,32.1,
Fordham and University Heights,2017,CD,,,,,,,,,,,,,9.066666666666666,22.866666666666664,,,27.2,
Fordham and University Heights,2018,CD,,,,,,,,,,,,,8.466666666666667,20.966666666666665,,,29.7,
Fordham and University Heights,2019,CD,101.0,87.9,10.3,,,,,,,,,,7.866666666666667,18.733333333333334,,,28.7,
Fordham and University Heights,2020,CD,,,,,,,,,,,,,6.8999999999999995,19.966666666666665,,,29.7,
Fordham and University Heights,2021,CD,,,,,,,,,,,,,7.3999999999999995,17.900000000000002,,,28.9,
Fordham and University Heights,2022,CD,,,,,,,,,,,,,6.8,17.666666666666668,,,31.2,
Fort Greene and Brooklyn Heights,2005,CD,104.1,96.3,7.4,,,,,,,,,,,,,,,
Fort Greene and Brooklyn Heights,2009,CD,,,,,,,,,,,,,12.5,29.933333333333334,,,22.7,
Fort Greene and Brooklyn Heights,2010,CD,110.7,99.8,7.6,,,,,,,,,,11.266666666666666,26.8,,,28.1,
Fort Greene and Brooklyn Heights,2011,CD,,,,,,,,,,,,,12.366666666666667,28.0,1.8,2.3,29.1,
Fort Greene and Brooklyn Heights,2012,CD,,,,,,,,,,,,,10.466666666666667,24.599999999999998,,,30.2,
Fort Greene and Brooklyn Heights,2013,CD,,,,,,,,,,,,,10.566666666666666,24.566666666666666,,,27.6,
Fort Greene and Brooklyn Heights,2014,CD,,,,,,,,,,,,,10.966666666666667,24.166666666666668,,,28.9,
Fort Greene and Brooklyn Heights,2015,CD,,,,,,,,,,,,,10.033333333333333,22.599999999999998,,,29.4,
Fort Greene and Brooklyn Heights,2016,CD,,,,,,,,,,,,,9.233333333333334,22.03333333333333,,,31.6,
Fort Greene and Brooklyn Heights,2017,CD,,,,,,,,,,,,,8.933333333333334,21.900000000000002,,,27.6,
Fort Greene and Brooklyn Heights,2018,CD,,,,,,,,,,,,,8.633333333333335,21.600000000000005,,,28.5,
Fort Greene and Brooklyn Heights,2019,CD,146.1,132.2,9.1,,,,,,,,,,7.8999999999999995,20.866666666666664,,,27.5,
Fort Greene and Brooklyn Heights,2020,CD,,,,,,,,,,,,,7.566666666666666,20.133333333333333,,,28.9,
Fort Greene and Brooklyn Heights,2021,CD,,,,,,,,,,,,,7.833333333333333,19.066666666666666,,,28.6,
Fort Greene and Brooklyn Heights,2022,CD,,,,,,,,,,,,,6.933333333333334,18.733333333333334,,,31.6,
Fresh Meadows,2005,UHF42,62.0,58.1,3.4,,,,,,,,,,,,1.7,2.3,,
Fresh Meadows,2007,UHF42,,,,38.5,35.400000000000006,8.149999999999999,,,,4.9,19.9,52.0,,,,,,15.2
Fresh Meadows,2009,UHF42,,,,,,,,,,,,,10.966666666666667,23.5,,,25.4,
Fresh Meadows,2010,UHF42,95.5,90.3,4.1,,,,,,,,,,10.1,21.666666666666668,,,30.6,
Fresh Meadows,2011,UHF42,,,,32.45,40.8,8.65,,,,4.8,14.9,43.4,10.966666666666667,23.03333333333333,1.3,1.8,32.9,9.7
Fresh Meadows,2012,UHF42,,,,,,,,,,,,,9.166666666666666,19.833333333333332,,,33.4,
Fresh Meadows,2013,UHF42,,,,,,,15.3,0.5,4.3,,,,9.299999999999999,19.333333333333332,,,30.7,
Fresh Meadows,2014,UHF42,,,,27.4,41.650000000000006,7.6,,,,5.4,9.4,35.2,9.166666666666666,20.166666666666668,0.9,1.4,31.8,8.1
Fresh Meadows,2015,UHF42,,,,,,,14.3,0.4,3.1,,,,8.700000000000001,18.933333333333334,,,31.5,
Fresh Meadows,2016,UHF42,,,,,,,,,,,,,7.366666666666667,18.166666666666668,,,33.2,
Fresh Meadows,2017,UHF42,,,,24.450000000000003,37.65,8.15,,,,5.1,11.7,30.7,7.833333333333333,18.933333333333334,,,30.1,8.5
Fresh Meadows,2018,UHF42,,,,,,,,,,,,,7.3999999999999995,18.0,,,31.0,
Fresh Meadows,2019,UHF42,80.9,73.9,5.4,22.0,37.0,6.5,,,,5.0,6.0,25.0,6.8,16.099999999999998,,,31.8,5.0
Fresh Meadows,2020,UHF42,,,,,,,,,,,,,6.766666666666667,15.466666666666667,,,30.5,
Fresh Meadows,2021,UHF42,,,,,,,,,,,,,6.866666666666667,15.133333333333333,,,30.5,
Fresh Meadows,2022,UHF42,,,,,,,,,,,,,6.1000000000000005,15.133333333333335,,,34.2,
Gramercy Park - Murray Hill,2005,UHF42,185.6,169.5,12.1,,,,,,,,,,,,5.3,5.3,,
Gramercy Park - Murray Hill,2007,UHF42,,,,44.55,31.0,6.15,,,,3.2,17.1,52.7,,,,,,13.0
Gramercy Park - Murray Hill,2009,UHF42,,,,,,,,,,,,,15.9,43.9,,,16.1,
Gramercy Park - Murray Hill,2010,UHF42,173.4,156.1,6.0,,,,,,,,,,14.633333333333333,39.26666666666667,,,21.6,
Gramercy Park - Murray Hill,2011,UHF42,,,,45.2,44.8,6.35,,,,3.6,12.9,47.9,14.966666666666667,39.833333333333336,2.8,2.8,22.6,8.6
Gramercy Park - Murray Hill,2012,UHF42,,,,,,,,,,,,,13.433333333333332,36.766666666666666,,,24.1,
Gramercy Park - Murray Hill,2013,UHF42,,,,,,,284.7,9.0,78.8,,,,14.1,35.766666666666666,,,21.9,
Gramercy Park - Murray Hill,2014,UHF42,,,,40.8,35.65,5.35,,,,3.4,12.1,45.2,14.0,35.233333333333334,1.1,1.7,22.9,8.9
Gramercy Park - Murray Hill,2015,UHF42,,,,,,,256.2,5.5,41.5,,,,12.266666666666666,30.933333333333334,,,25.1,
Gramercy Park - Murray Hill,2016,UHF42,,,,,,,,,,,,,11.0,29.8,,,27.5,
Gramercy Park - Murray Hill,2017,UHF42,,,,30.5,39.05,5.0,,,,3.6,12.0,35.7,10.766666666666666,31.2,,,22.1,6.9
Gramercy Park - Murray Hill,2018,UHF42,,,,,,,,,,,,,11.133333333333333,29.3,,,24.0,
Gramercy Park - Murray Hill,2019,UHF42,188.2,168.7,9.7,23.5,31.0,4.0,,,,3.0,7.0,30.0,10.966666666666667,26.900000000000002,,,24.0,5.0
Gramercy Park - Murray Hill,2020,UHF42,,,,,,,,,,,,,9.200000000000001,26.066666666666666,,,27.7,
Gramercy Park - Murray Hill,2021,UHF42,,,,,,,,,,,,,8.866666666666667,23.566666666666666,,,26.9,
Gramercy Park - Murray Hill,2022,UHF42,,,,,,,,,,,,,8.233333333333334,23.2,,,28.9,
Greenpoint,2005,UHF42,63.2,58.9,4.1,,,,,,,,,,,,3.7,3.5,,
Greenpoint,2007,UHF42,,,,48.7,34.85,7.65,,,,3.5,28.9,64.0,,,,,,18.4
Greenpoint,2009,UHF34,,,,,,,,,,,,,12.799999999999999,27.366666666666664,,,25.6,
Greenpoint,2009,UHF42,,,,,,,,,,,,,12.799999999999999,27.366666666666664,,,25.6,
Greenpoint,2010,UHF34,,,,,,,,,,,,,11.366666666666667,24.866666666666664,,,29.8,
Greenpoint,2010,UHF42,70.7,63.5,5.6,,,,,,,,,,11.366666666666667,24.866666666666664,,,29.8,
Greenpoint,2011,UHF34,,,,,,,,,,,,,12.799999999999999,26.433333333333334,,,31.6,
Greenpoint,2011,UHF42,,,,43.9,42.75,6.9,,,,3.6,20.5,45.6,12.799999999999999,26.433333333333337,1.6,2.2,31.6,10.0
Greenpoint,2012,UHF34,,,,,,,,,,,,,10.799999999999999,23.3,,,32.7,
Greenpoint,2012,UHF42,,,,,,,,,,,,,10.799999999999999,23.3,,,32.7,
Greenpoint,2013,UHF34,,,,,,,,,,,,,11.033333333333333,23.166666666666668,,,29.8,
Greenpoint,2013,UHF42,,,,,,,18.9,0.1,0.4,,,,11.033333333333333,23.166666666666668,,,29.8,
Greenpoint,2014,UHF34,,,,,,,,,,,,,11.466666666666667,23.2,,,30.5,
Greenpoint,2014,UHF42,,,,35.2,41.3,5.0,,,,3.5,15.8,37.1,11.466666666666667,23.2,1.1,1.7,30.5,8.2
Greenpoint,2015,UHF34,,,,,,,,,,,,,10.799999999999999,21.833333333333332,,,31.0,
Greenpoint,2015,UHF42,,,,,,,18.8,0.0,0.3,,,,10.799999999999999,21.833333333333332,,,31.0,
Greenpoint,2016,UHF34,,,,,,,,,,,,,9.833333333333334,21.233333333333334,,,33.0,
Greenpoint,2016,UHF42,,,,,,,,,,,,,9.833333333333334,21.233333333333334,,,33.0,
Greenpoint,2017,UHF34,,,,,,,,,,,,,9.700000000000001,21.433333333333334,,,29.0,
Greenpoint,2017,UHF42,,,,23.65,32.05,2.9,,,,3.1,15.9,29.9,9.700000000000001,21.433333333333334,,,29.0,6.6
Greenpoint,2018,UHF34,,,,,,,,,,,,,9.566666666666666,22.5,,,29.0,
Greenpoint,2018,UHF42,,,,,,,,,,,,,9.566666666666666,22.5,,,29.0,
Greenpoint,2019,UHF34,,,,,,,,,,,,,9.233333333333333,22.433333333333334,,,27.8,
Greenpoint,2019,UHF42,88.6,78.9,7.2,17.5,24.5,2.0,,,,4.0,8.0,33.0,9.233333333333333,22.433333333333334,,,27.8,4.0
Greenpoint,2020,UHF34,,,,,,,,,,,,,7.866666666666667,21.2,,,29.7,
Greenpoint,2020,UHF42,,,,,,,,,,,,,7.866666666666667,21.2,,,29.7,
Greenpoint,2021,UHF34,,,,,,,,,,,,,8.433333333333334,20.866666666666667,,,27.8,
Greenpoint,2021,UHF42,,,,,,,,,,,,,8.433333333333332,20.866666666666667,,,27.8,
Greenpoint,2022,UHF34,,,,,,,,,,,,,7.033333333333334,18.733333333333334,,,32.4,
Greenpoint,2022,UHF42,,,,,,,,,,,,,7.033333333333334,18.733333333333334,,,32.4,
Greenpoint and Williamsburg,2005,CD,58.5,54.7,3.6,,,,,,,,,,,,,,,
Greenpoint and Williamsburg,2009,CD,,,,,,,,,,,,,12.9,27.433333333333334,,,25.5,
Greenpoint and Williamsburg,2010,CD,63.8,57.9,4.6,,,,,,,,,,11.5,24.933333333333334,,,29.8,
Greenpoint and Williamsburg,2011,CD,,,,,,,,,,,,,12.9,26.53333333333333,1.6,2.2,31.6,
Greenpoint and Williamsburg,2012,CD,,,,,,,,,,,,,10.9,23.366666666666664,,,32.7,
Greenpoint and Williamsburg,2013,CD,,,,,,,,,,,,,11.133333333333333,23.166666666666668,,,29.8,
Greenpoint and Williamsburg,2014,CD,,,,,,,,,,,,,11.566666666666668,23.2,,,30.5,
Greenpoint and Williamsburg,2015,CD,,,,,,,,,,,,,10.866666666666667,21.833333333333332,,,31.0,
Greenpoint and Williamsburg,2016,CD,,,,,,,,,,,,,9.933333333333334,21.2,,,33.0,
Greenpoint and Williamsburg,2017,CD,,,,,,,,,,,,,9.799999999999999,21.433333333333334,,,29.1,
Greenpoint and Williamsburg,2018,CD,,,,,,,,,,,,,9.700000000000001,22.7,,,28.9,
Greenpoint and Williamsburg,2019,CD,80.2,71.7,6.2,,,,,,,,,,9.299999999999999,22.5,,,27.9,
Greenpoint and Williamsburg,2020,CD,,,,,,,,,,,,,7.8999999999999995,21.3,,,29.6,
Greenpoint and Williamsburg,2021,CD,,,,,,,,,,,,,8.5,21.03333333333333,,,27.8,
Greenpoint and Williamsburg,2022,CD,,,,,,,,,,,,,7.033333333333334,18.866666666666667,,,32.5,
Greenwich Village - SoHo,2005,UHF42,132.6,121.3,10.5,,,,,,,,,,,,4.7,4.0,,
Greenwich Village - SoHo,2007,UHF42,,,,18.6,14.5,3.8,,,,3.1,13.4,45.4,,,,,,5.9
Greenwich Village - SoHo,2009,UHF42,,,,,,,,,,,,,13.633333333333333,35.333333333333336,,,20.6,
Greenwich Village - SoHo,2010,UHF42,124.5,107.5,10.5,,,,,,,,,,12.233333333333334,31.666666666666668,,,25.85,
Greenwich Village - SoHo,2011,UHF42,,,,16.85,16.55,3.6,,,,3.4,9.6,41.0,13.233333333333334,32.8,2.6,2.6,26.2,5.4
Greenwich Village - SoHo,2012,UHF42,,,,,,,,,,,,,11.433333333333332,29.633333333333336,,,27.9,
Greenwich Village - SoHo,2013,UHF42,,,,,,,132.5,4.1,32.9,,,,11.799999999999999,29.333333333333332,,,25.2,
Greenwich Village - SoHo,2014,UHF42,,,,12.65,13.1,3.1500000000000004,,,,2.8,7.3,31.7,12.1,28.633333333333336,0.9,1.6,26.7,5.3
Greenwich Village - SoHo,2015,UHF42,,,,,,,121.3,2.6,17.8,,,,10.866666666666667,26.3,,,27.4,
Greenwich Village - SoHo,2016,UHF42,,,,,,,,,,,,,9.833333333333334,25.7,,,30.0,
Greenwich Village - SoHo,2017,UHF42,,,,10.35,13.3,1.05,,,,2.9,8.3,25.5,9.6,26.03333333333333,,,25.2,4.7
Greenwich Village - SoHo,2018,UHF42,,,,,,,,,,,,,9.633333333333333,25.3,,,26.4,
Greenwich Village - SoHo,2019,UHF42,142.9,124.2,10.1,10.0,12.5,1.0,,,,3.0,5.0,26.0,10.5,24.566666666666666,,,25.0,3.0
Greenwich Village - SoHo,2020,UHF42,,,,,,,,,,,,,9.233333333333333,23.03333333333333,,,28.5,
Greenwich Village - SoHo,2021,UHF42,,,,,,,,,,,,,8.933333333333332,21.53333333333333,,,28.0,
Greenwich Village - SoHo,2022,UHF42,,,,,,,,,,,,,8.333333333333334,20.599999999999998,,,30.3,
Greenwich Village and Soho,2005,CD,119.9,109.4,9.6,,,,,,,,,,,,,,,
Greenwich Village and Soho,2009,CD,,,,,,,,,,,,,13.666666666666666,35.36666666666667,,,20.5,
Greenwich Village and Soho,2010,CD,99.9,86.5,8.3,,,,,,,,,,12.266666666666666,31.7,,,25.7,
Greenwich Village and Soho,2011,CD,,,,,,,,,,,,,13.299999999999999,32.833333333333336,2.6,2.6,26.1,
Greenwich Village and Soho,2012,CD,,,,,,,,,,,,,11.5,29.733333333333334,,,27.7,
Greenwich Village and Soho,2013,CD,,,,,,,,,,,,,11.9,29.400000000000002,,,25.1,
Greenwich Village and Soho,2014,CD,,,,,,,,,,,,,12.133333333333333,28.7,,,26.5,
Greenwich Village and Soho,2015,CD,,,,,,,,,,,,,10.933333333333332,26.3,,,27.2,
Greenwich Village and Soho,2016,CD,,,,,,,,,,,,,9.866666666666667,25.7,,,29.9,
Greenwich Village and Soho,2017,CD,,,,,,,,,,,,,9.633333333333333,26.099999999999998,,,25.1,
Greenwich Village and Soho,2018,CD,,,,,,,,,,,,,9.733333333333334,25.3,,,26.2,
Greenwich Village and Soho,2019,CD,120.2,104.2,9.2,,,,,,,,,,10.799999999999999,24.433333333333334,,,24.9,
Greenwich Village and Soho,2020,CD,,,,,,,,,,,,,9.566666666666666,23.0,,,28.5,
Greenwich Village and Soho,2021,CD,,,,,,,,,,,,,9.200000000000001,21.433333333333334,,,27.9,
Greenwich Village and Soho,2022,CD,,,,,,,,,,,,,8.700000000000001,20.333333333333332,,,30.2,
High Bridge - Morrisania,2005,UHF42,79.6,73.4,5.5,,,,,,,,,,,,3.0,3.6,,
High Bridge - Morrisania,2007,UHF42,,,,250.85,147.6,26.8,,,,2.8,39.0,84.8,,,,,,42.2
High Bridge - Morrisania,2009,UHF42,,,,,,,,,,,,,12.766666666666666,29.833333333333332,,,22.6,
High Bridge - Morrisania,2010,UHF42,77.1,67.3,7.7,,,,,,,,,,11.966666666666667,26.03333333333333,,,28.8,
High Bridge - Morrisania,2011,UHF42,,,,189.7,157.55,27.3,,,,2.8,24.1,55.8,12.733333333333334,26.933333333333334,1.6,2.3,31.1,27.6
High Bridge - Morrisania,2012,UHF42,,,,,,,,,,,,,10.833333333333334,23.733333333333334,,,33.2,
High Bridge - Morrisania,2013,UHF42,,,,,,,78.0,2.4,19.7,,,,11.033333333333333,23.96666666666667,,,29.9,
High Bridge - Morrisania,2014,UHF42,,,,174.95,191.7,32.400000000000006,,,,3.7,17.8,47.6,10.799999999999999,23.2,1.1,1.7,29.9,23.5
High Bridge - Morrisania,2015,UHF42,,,,,,,72.2,1.9,12.9,,,,10.166666666666666,22.166666666666668,,,29.9,
High Bridge - Morrisania,2016,UHF42,,,,,,,,,,,,,8.6,21.0,,,32.3,
High Bridge - Morrisania,2017,UHF42,,,,143.35,172.85000000000002,25.7,,,,3.9,23.5,43.0,8.966666666666667,22.46666666666667,,,27.7,25.8
High Bridge - Morrisania,2018,UHF42,,,,,,,,,,,,,8.466666666666667,21.26666666666667,,,29.7,
High Bridge - Morrisania,2019,UHF42,81.6,69.9,9.0,108.0,145.5,17.5,,,,4.0,13.0,37.0,7.733333333333333,19.366666666666667,,,28.6,15.0
High Bridge - Morrisania,2020,UHF42,,,,,,,,,,,,,6.8,19.833333333333332,,,30.1,
High Bridge - Morrisania,2021,UHF42,,,,,,,,,,,,,7.266666666666666,17.900000000000002,,,29.2,
High Bridge - Morrisania,2022,UHF42,,,,,,,,,,,,,6.766666666666666,17.766666666666666,,,31.5,
Highbridge and Concourse,2005,CD,93.9,87.3,6.0,,,,,,,,,,,,,,,
Highbridge and Concourse,2009,CD,,,,,,,,,,,,,12.966666666666667,30.2,,,22.3,
Highbridge and Concourse,2010,CD,90.6,78.8,9.5,,,,,,,,,,12.166666666666666,26.266666666666666,,,28.55,
Highbridge and Concourse,2011,CD,,,,,,,,,,,,,12.9,27.099999999999998,1.7,2.2,30.8,
Highbridge and Concourse,2012,CD,,,,,,,,,,,,,10.966666666666667,24.0,,,33.0,
Highbridge and Concourse,2013,CD,,,,,,,,,,,,,11.166666666666666,24.266666666666666,,,29.7,
Highbridge and Concourse,2014,CD,,,,,,,,,,,,,10.9,23.3,,,29.8,
Highbridge and Concourse,2015,CD,,,,,,,,,,,,,10.266666666666666,22.3,,,29.7,
Highbridge and Concourse,2016,CD,,,,,,,,,,,,,8.666666666666666,21.133333333333333,,,32.2,
Highbridge and Concourse,2017,CD,,,,,,,,,,,,,9.066666666666666,22.599999999999998,,,27.5,
Highbridge and Concourse,2018,CD,,,,,,,,,,,,,8.5,21.333333333333332,,,29.5,
Highbridge and Concourse,2019,CD,96.1,82.4,10.8,,,,,,,,,,7.800000000000001,19.3,,,28.5,
Highbridge and Concourse,2020,CD,,,,,,,,,,,,,6.8,19.933333333333334,,,29.9,
Highbridge and Concourse,2021,CD,,,,,,,,,,,,,7.3,17.96666666666667,,,28.9,
Highbridge and Concourse,2022,CD,,,,,,,,,,,,,6.7,17.766666666666666,,,31.3,
Hillcrest and Fresh Meadows,2005,CD,63.0,60.0,2.5,,,,,,,,,,,,,,,
Hillcrest and Fresh Meadows,2009,CD,,,,,,,,,,,,,10.966666666666667,23.133333333333336,,,25.2,
Hillcrest and Fresh Meadows,2010,CD,93.5,89.1,3.2,,,,,,,,,,10.133333333333333,21.333333333333332,,,30.25,
Hillcrest and Fresh Meadows,2011,CD,,,,,,,,,,,,,10.966666666666667,22.599999999999998,1.4,1.9,32.5,
Hillcrest and Fresh Meadows,2012,CD,,,,,,,,,,,,,9.166666666666666,19.466666666666665,,,33.1,
Hillcrest and Fresh Meadows,2013,CD,,,,,,,,,,,,,9.299999999999999,19.03333333333333,,,30.4,
Hillcrest and Fresh Meadows,2014,CD,,,,,,,,,,,,,9.166666666666666,19.733333333333334,,,31.7,
Hillcrest and Fresh Meadows,2015,CD,,,,,,,,,,,,,8.700000000000001,18.46666666666667,,,31.3,
Hillcrest and Fresh Meadows,2016,CD,,,,,,,,,,,,,7.366666666666667,17.733333333333334,,,33.0,
Hillcrest and Fresh Meadows,2017,CD,,,,,,,,,,,,,7.833333333333333,18.566666666666666,,,30.0,
Hillcrest and Fresh Meadows,2018,CD,,,,,,,,,,,,,7.433333333333333,17.8,,,30.7,
Hillcrest and Fresh Meadows,2019,CD,78.7,73.3,3.8,,,,,,,,,,6.833333333333333,15.833333333333334,,,31.6,
Hillcrest and Fresh Meadows,2020,CD,,,,,,,,,,,,,6.8,15.200000000000001,,,29.9,
Hillcrest and Fresh Meadows,2021,CD,,,,,,,,,,,,,6.8999999999999995,14.933333333333332,,,30.3,
Hillcrest and Fresh Meadows,2022,CD,,,,,,,,,,,,,6.1000000000000005,15.0,,,33.9,
Hunts Point - Mott Haven,2005,UHF42,42.7,39.4,2.9,,,,,,,,,,,,2.8,3.5,,
Hunts Point - Mott Haven,2007,UHF42,,,,233.85000000000002,149.75,27.65,,,,2.5,36.8,71.0,,,,,,41.0
Hunts Point - Mott Haven,2009,UHF42,,,,,,,,,,,,,11.166666666666666,26.733333333333334,,,25.2,
Hunts Point - Mott Haven,2010,UHF42,50.5,46.2,2.8,,,,,,,,,,10.166666666666666,23.8,,,30.5,
Hunts Point - Mott Haven,2011,UHF42,,,,194.7,162.7,29.8,,,,3.1,25.0,58.8,11.433333333333332,25.0,1.4,2.1,33.4,30.2
Hunts Point - Mott Haven,2012,UHF42,,,,,,,,,,,,,9.433333333333334,21.8,,,35.0,
Hunts Point - Mott Haven,2013,UHF42,,,,,,,36.8,0.4,3.3,,,,9.6,21.7,,,31.6,
Hunts Point - Mott Haven,2014,UHF42,,,,181.89999999999998,192.2,38.599999999999994,,,,3.7,19.7,46.5,9.533333333333333,21.8,1.1,1.7,31.4,25.5
Hunts Point - Mott Haven,2015,UHF42,,,,,,,35.5,0.3,1.7,,,,10.166666666666666,20.866666666666664,,,31.7,
Hunts Point - Mott Haven,2016,UHF42,,,,,,,,,,,,,8.700000000000001,19.833333333333332,,,33.6,
Hunts Point - Mott Haven,2017,UHF42,,,,149.64999999999998,177.55,27.450000000000003,,,,3.6,24.3,45.4,9.1,21.099999999999998,,,29.4,26.5
Hunts Point - Mott Haven,2018,UHF42,,,,,,,,,,,,,8.633333333333333,20.733333333333334,,,30.6,
Hunts Point - Mott Haven,2019,UHF42,57.4,51.4,4.3,115.0,154.0,22.5,,,,4.0,14.0,39.0,8.066666666666666,19.5,,,29.6,15.0
Hunts Point - Mott Haven,2020,UHF42,,,,,,,,,,,,,7.066666666666666,19.333333333333332,,,31.5,
Hunts Point - Mott Haven,2021,UHF42,,,,,,,,,,,,,7.7,18.5,,,29.5,
Hunts Point - Mott Haven,2022,UHF42,,,,,,,,,,,,,6.8999999999999995,18.066666666666666,,,32.9,
Hunts Point and Longwood,2005,CD,37.9,34.9,2.7,,,,,,,,,,,,,,,
Hunts Point and Longwood,2009,CD,,,,,,,,,,,,,12.533333333333333,26.433333333333334,,,25.5,
Hunts Point and Longwood,2010,CD,44.8,41.1,2.3,,,,,,,,,,11.666666666666666,23.566666666666666,,,30.650000000000002,
Hunts Point and Longwood,2011,CD,,,,,,,,,,,,,12.799999999999999,24.766666666666666,1.3,2.1,33.8,
Hunts Point and Longwood,2012,CD,,,,,,,,,,,,,10.799999999999999,21.633333333333336,,,35.3,
Hunts Point and Longwood,2013,CD,,,,,,,,,,,,,10.933333333333332,21.400000000000002,,,31.9,
Hunts Point and Longwood,2014,CD,,,,,,,,,,,,,10.9,21.7,,,31.7,
Hunts Point and Longwood,2015,CD,,,,,,,,,,,,,10.433333333333334,20.833333333333332,,,31.8,
Hunts Point and Longwood,2016,CD,,,,,,,,,,,,,8.9,19.733333333333334,,,33.7,
Hunts Point and Longwood,2017,CD,,,,,,,,,,,,,9.299999999999999,21.0,,,29.7,
Hunts Point and Longwood,2018,CD,,,,,,,,,,,,,8.9,20.966666666666665,,,30.7,
Hunts Point and Longwood,2019,CD,51.4,46.5,3.4,,,,,,,,,,8.366666666666667,19.766666666666666,,,29.7,
Hunts Point and Longwood,2020,CD,,,,,,,,,,,,,7.266666666666667,19.633333333333336,,,31.5,
Hunts Point and Longwood,2021,CD,,,,,,,,,,,,,8.0,19.3,,,29.1,
Hunts Point and Longwood,2022,CD,,,,,,,,,,,,,7.2,18.933333333333334,,,32.8,
Jackson Heights,2005,CD,64.2,62.3,1.7,,,,,,,,,,,,,,,
Jackson Heights,2009,CD,,,,,,,,,,,,,11.166666666666666,26.0,,,25.5,
Jackson Heights,2010,CD,84.3,81.3,1.9,,,,,,,,,,10.033333333333333,23.833333333333332,,,30.0,
Jackson Heights,2011,CD,,,,,,,,,,,,,11.166666666666666,25.53333333333333,1.6,2.3,33.1,
Jackson Heights,2012,CD,,,,,,,,,,,,,9.266666666666667,22.3,,,33.7,
Jackson Heights,2013,CD,,,,,,,,,,,,,9.5,21.666666666666668,,,30.7,
Jackson Heights,2014,CD,,,,,,,,,,,,,9.533333333333333,22.53333333333333,,,30.8,
Jackson Heights,2015,CD,,,,,,,,,,,,,8.9,21.03333333333333,,,31.5,
Jackson Heights,2016,CD,,,,,,,,,,,,,7.633333333333333,20.2,,,33.0,
Jackson Heights,2017,CD,,,,,,,,,,,,,7.933333333333334,21.066666666666666,,,29.3,
Jackson Heights,2018,CD,,,,,,,,,,,,,7.7,19.76666666666667,,,30.7,
Jackson Heights,2019,CD,76.1,70.6,3.4,,,,,,,,,,7.3,18.433333333333334,,,30.3,
Jackson Heights,2020,CD,,,,,,,,,,,,,7.2,18.2,,,31.6,
Jackson Heights,2021,CD,,,,,,,,,,,,,7.266666666666667,17.03333333333333,,,30.4,
Jackson Heights,2022,CD,,,,,,,,,,,,,6.6000000000000005,16.066666666666666,,,34.2,
Jamaica,2005,UHF42,41.0,39.1,1.6,,,,,,,,,,,,1.8,2.4,,
Jamaica,2007,UHF42,,,,80.55,75.80000000000001,15.649999999999999,,,,5.5,24.4,58.2,,,,,,17.9
Jamaica,2009,UHF34,,,,,,,,,,,,,10.933333333333332,23.066666666666666,,,26.1,
Jamaica,2009,UHF42,,,,,,,,,,,,,10.933333333333332,23.066666666666666,,,26.1,
Jamaica,2010,UHF34,,,,,,,,,,,,,10.133333333333333,21.5,,,30.65,
Jamaica,2010,UHF42,52.8,50.9,1.0,,,,,,,,,,10.133333333333333,21.5,,,30.65,
Jamaica,2011,UHF34,,,,,,,,,,,,,10.9,22.433333333333334,,,33.0,
Jamaica,2011,UHF42,,,,78.7,99.39999999999999,17.9,,,,5.2,18.9,42.7,10.9,22.400000000000002,1.3,1.9,33.0,12.7
Jamaica,2012,UHF34,,,,,,,,,,,,,9.1,19.466666666666665,,,33.8,
Jamaica,2012,UHF42,,,,,,,,,,,,,9.1,19.466666666666665,,,33.8,
Jamaica,2013,UHF34,,,,,,,,,,,,,9.4,19.533333333333335,,,31.1,
